SalesOrderID;OrderDate;ShipDate;ShipMethod;CustomerID;CustomerName;Segment;CountryRegion;City;Province;PostalCode;Territory;ProductName;SubCategory;Category;Qty;UnitPrice;Sales;Discount;ProductCost;TotalCost;Profit
74279;05/07/2004 00:00;12/07/2004 00:00;XRQ - TRUCK GROUND;11115;Alvin Cai;Individu;Australia;St. Leonards;New South Wales;2065;Australia;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74281;05/07/2004 00:00;12/07/2004 00:00;XRQ - TRUCK GROUND;13124;Marco Vance;Individu;Australia;Hawthorne;Queensland;4171;Australia;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
74282;05/07/2004 00:00;12/07/2004 00:00;XRQ - TRUCK GROUND;26637;Thomas Robinson;Individu;United States;El Cajon;California;92020;Southwest;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74285;05/07/2004 00:00;12/07/2004 00:00;XRQ - TRUCK GROUND;22548;Angela Brooks;Individu;United States;San Carlos;California;94070;Southwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74286;05/07/2004 00:00;12/07/2004 00:00;XRQ - TRUCK GROUND;21714;Carmen Patel;Individu;United States;Burien;Washington;98168;Northwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74287;05/07/2004 00:00;12/07/2004 00:00;XRQ - TRUCK GROUND;17867;Stephanie Sanchez;Individu;Canada;Sooke;British Columbia;V0;Canada;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74288;05/07/2004 00:00;12/07/2004 00:00;XRQ - TRUCK GROUND;21935;Victoria Simmons;Individu;United States;Walla Walla;Washington;99362;Northwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74289;05/07/2004 00:00;12/07/2004 00:00;XRQ - TRUCK GROUND;21901;Elizabeth Taylor;Individu;United States;Lake Oswego;Oregon;97034;Northwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74291;05/07/2004 00:00;12/07/2004 00:00;XRQ - TRUCK GROUND;25101;Wyatt Baker;Individu;Canada;Newton;British Columbia;V2M1P1;Canada;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74292;05/07/2004 00:00;12/07/2004 00:00;XRQ - TRUCK GROUND;28245;Gavin Henderson;Individu;Canada;Haney;British Columbia;V2W 1W2;Canada;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74293;05/07/2004 00:00;12/07/2004 00:00;XRQ - TRUCK GROUND;15306;Victoria Sanchez;Individu;United States;Bellingham;Washington;98225;Northwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74294;05/07/2004 00:00;12/07/2004 00:00;XRQ - TRUCK GROUND;16240;Madeline Green;Individu;United States;Burbank;California;91502;Southwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74296;05/07/2004 00:00;12/07/2004 00:00;XRQ - TRUCK GROUND;16274;Ross Diaz;Individu;Germany;Eilenburg;Brandenburg;4838;Germany;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74297;05/07/2004 00:00;12/07/2004 00:00;XRQ - TRUCK GROUND;18153;Karen Gao;Individu;Germany;Berlin;Hessen;13441;Germany;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74298;05/07/2004 00:00;12/07/2004 00:00;XRQ - TRUCK GROUND;15448;Omar She;Individu;United Kingdom;Oxon;England;OX16 8RS;United Kingdom;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74299;05/07/2004 00:00;12/07/2004 00:00;XRQ - TRUCK GROUND;14999;Arianna Morris;Individu;United Kingdom;Newcastle upon Tyne;England;NT20;United Kingdom;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74301;05/07/2004 00:00;12/07/2004 00:00;XRQ - TRUCK GROUND;24877;Mandy Zhao;Individu;France;Pantin;Seine Saint Denis;93500;France;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
74303;05/07/2004 00:00;12/07/2004 00:00;XRQ - TRUCK GROUND;24145;Cheryl Serrano;Individu;United Kingdom;Wokingham;England;RG41 1QW;United Kingdom;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74303;05/07/2004 00:00;12/07/2004 00:00;XRQ - TRUCK GROUND;24145;Cheryl Serrano;Individu;United Kingdom;Wokingham;England;RG41 1QW;United Kingdom;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
74304;05/07/2004 00:00;12/07/2004 00:00;XRQ - TRUCK GROUND;22521;Christina Rivera;Individu;Germany;Frankfurt;Hessen;60323;Germany;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74305;05/07/2004 00:00;12/07/2004 00:00;XRQ - TRUCK GROUND;22624;Sandra Wu;Individu;France;Roubaix;Nord;59100;France;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74306;06/07/2004 00:00;13/07/2004 00:00;XRQ - TRUCK GROUND;11632;Alexandra Jenkins;Individu;Canada;Langford;British Columbia;V9;Canada;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74308;06/07/2004 00:00;13/07/2004 00:00;XRQ - TRUCK GROUND;17237;Bridget Shen;Individu;Australia;Rockhampton;Queensland;4700;Australia;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74311;06/07/2004 00:00;13/07/2004 00:00;XRQ - TRUCK GROUND;28023;Andrea James;Individu;United States;Corvallis;Oregon;97330;Northwest;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74312;06/07/2004 00:00;13/07/2004 00:00;XRQ - TRUCK GROUND;26783;Juan Torres;Individu;United States;Walla Walla;Washington;99362;Northwest;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74313;06/07/2004 00:00;13/07/2004 00:00;XRQ - TRUCK GROUND;13760;Brian Cooper;Individu;Canada;Langley;British Columbia;V3A 4R2;Canada;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74315;06/07/2004 00:00;13/07/2004 00:00;XRQ - TRUCK GROUND;26580;Paige Ramirez;Individu;United States;Salem;Oregon;97301;Northwest;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74316;06/07/2004 00:00;13/07/2004 00:00;XRQ - TRUCK GROUND;11287;Henry Garcia;Individu;Canada;Cliffside;British Columbia;V8Y 1L1;Canada;HL Road Tire;Tires and Tubes;Accessories;1;32,6;32,6;0;12,1924;12,1924;20,4076
74316;06/07/2004 00:00;13/07/2004 00:00;XRQ - TRUCK GROUND;11287;Henry Garcia;Individu;Canada;Cliffside;British Columbia;V8Y 1L1;Canada;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
74317;06/07/2004 00:00;13/07/2004 00:00;XRQ - TRUCK GROUND;17657;Noah Martin;Individu;Canada;Metchosin;British Columbia;V9;Canada;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74318;06/07/2004 00:00;13/07/2004 00:00;XRQ - TRUCK GROUND;18846;Deb Hughes;Individu;United States;Walla Walla;Washington;99362;Northwest;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
74319;06/07/2004 00:00;13/07/2004 00:00;XRQ - TRUCK GROUND;18507;Edward Baker;Individu;United States;San Francisco;California;94109;Southwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74320;06/07/2004 00:00;13/07/2004 00:00;XRQ - TRUCK GROUND;27377;Melanie Alexander;Individu;Canada;Langford;British Columbia;V9;Canada;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
74321;06/07/2004 00:00;13/07/2004 00:00;XRQ - TRUCK GROUND;11723;Luke Coleman;Individu;Canada;Shawnee;British Columbia;V9B 2C3;Canada;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74322;06/07/2004 00:00;13/07/2004 00:00;XRQ - TRUCK GROUND;18107;Laura Liang;Individu;United States;Burlingame;California;94010;Southwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74322;06/07/2004 00:00;13/07/2004 00:00;XRQ - TRUCK GROUND;18107;Laura Liang;Individu;United States;Burlingame;California;94010;Southwest;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
74323;06/07/2004 00:00;13/07/2004 00:00;XRQ - TRUCK GROUND;12056;Ian Ward;Individu;Canada;N. Vancouver;British Columbia;V7L 4J4;Canada;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74324;06/07/2004 00:00;13/07/2004 00:00;XRQ - TRUCK GROUND;14583;Sydney Morris;Individu;United States;Lake Oswego;Oregon;97034;Northwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74325;06/07/2004 00:00;13/07/2004 00:00;XRQ - TRUCK GROUND;14407;Thomas Bryant;Individu;United States;Coronado;California;92118;Southwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74326;06/07/2004 00:00;13/07/2004 00:00;XRQ - TRUCK GROUND;23350;Natalie Thomas;Individu;Canada;Burnaby;British Columbia;V3J 6Z3;Canada;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74327;06/07/2004 00:00;13/07/2004 00:00;XRQ - TRUCK GROUND;19525;Hannah Flores;Individu;Canada;Vancouver;British Columbia;V7L 4J4;Canada;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74328;06/07/2004 00:00;13/07/2004 00:00;XRQ - TRUCK GROUND;17939;Kelli Wang;Individu;France;Suresnes;Hauts de Seine;92150;France;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74331;06/07/2004 00:00;13/07/2004 00:00;XRQ - TRUCK GROUND;26820;Carol Nath;Individu;United Kingdom;London;England;W1Y 3RA;United Kingdom;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
74332;06/07/2004 00:00;13/07/2004 00:00;XRQ - TRUCK GROUND;26951;Trisha Hu;Individu;Germany;Mühlheim;Hamburg;63151;Germany;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
74333;06/07/2004 00:00;13/07/2004 00:00;XRQ - TRUCK GROUND;16443;Dawn Gao;Individu;United Kingdom;Gloucestershire;England;GL7 1RY;United Kingdom;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74334;06/07/2004 00:00;13/07/2004 00:00;XRQ - TRUCK GROUND;11645;Gabriella Turner;Individu;United States;Salem;Oregon;97301;Northwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74335;06/07/2004 00:00;13/07/2004 00:00;XRQ - TRUCK GROUND;11294;Dalton Clark;Individu;United States;Issaquah;Washington;98027;Northwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74337;07/07/2004 00:00;14/07/2004 00:00;XRQ - TRUCK GROUND;20309;Cristina Sharma;Individu;Australia;Malabar;New South Wales;2036;Australia;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74338;07/07/2004 00:00;14/07/2004 00:00;XRQ - TRUCK GROUND;14019;Kathleen Romero;Individu;Australia;Cranbourne;Victoria;3977;Australia;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
74338;07/07/2004 00:00;14/07/2004 00:00;XRQ - TRUCK GROUND;14019;Kathleen Romero;Individu;Australia;Cranbourne;Victoria;3977;Australia;HL Road Tire;Tires and Tubes;Accessories;1;32,6;32,6;0;12,1924;12,1924;20,4076
74340;07/07/2004 00:00;14/07/2004 00:00;XRQ - TRUCK GROUND;19587;Alyssa Martin;Individu;Australia;Sunbury;Victoria;3429;Australia;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74343;07/07/2004 00:00;14/07/2004 00:00;XRQ - TRUCK GROUND;27190;Shelby Reed;Individu;United States;Burbank;California;91502;Southwest;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74344;07/07/2004 00:00;14/07/2004 00:00;XRQ - TRUCK GROUND;14371;Jeremiah Lewis;Individu;Canada;Sooke;British Columbia;V0;Canada;HL Road Tire;Tires and Tubes;Accessories;1;32,6;32,6;0;12,1924;12,1924;20,4076
74345;07/07/2004 00:00;14/07/2004 00:00;XRQ - TRUCK GROUND;21703;Paige Blue;Individu;Canada;Victoria;British Columbia;V8V;Canada;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74348;07/07/2004 00:00;14/07/2004 00:00;XRQ - TRUCK GROUND;23243;Jasmine Rogers;Individu;United States;Salem;Oregon;97301;Northwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74349;07/07/2004 00:00;14/07/2004 00:00;XRQ - TRUCK GROUND;23020;Hannah Jones;Individu;United States;Kirkland;Washington;98033;Northwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74349;07/07/2004 00:00;14/07/2004 00:00;XRQ - TRUCK GROUND;23020;Hannah Jones;Individu;United States;Kirkland;Washington;98033;Northwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74350;07/07/2004 00:00;14/07/2004 00:00;XRQ - TRUCK GROUND;16071;Taylor Rodriguez;Individu;Canada;Haney;British Columbia;V2W 1W2;Canada;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
74350;07/07/2004 00:00;14/07/2004 00:00;XRQ - TRUCK GROUND;16071;Taylor Rodriguez;Individu;Canada;Haney;British Columbia;V2W 1W2;Canada;HL Road Tire;Tires and Tubes;Accessories;1;32,6;32,6;0;12,1924;12,1924;20,4076
74351;07/07/2004 00:00;14/07/2004 00:00;XRQ - TRUCK GROUND;16816;Julia Miller;Individu;United States;Redwood City;California;94063;Southwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74352;07/07/2004 00:00;14/07/2004 00:00;XRQ - TRUCK GROUND;18472;Hannah Ross;Individu;United States;Puyallup;Washington;98371;Northwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74355;07/07/2004 00:00;14/07/2004 00:00;XRQ - TRUCK GROUND;14785;Gavin Patterson;Individu;France;Saint Germain en Laye;Yveline;78100;France;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74355;07/07/2004 00:00;14/07/2004 00:00;XRQ - TRUCK GROUND;14785;Gavin Patterson;Individu;France;Saint Germain en Laye;Yveline;78100;France;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
74356;07/07/2004 00:00;14/07/2004 00:00;XRQ - TRUCK GROUND;19937;Jimmy Gomez;Individu;Germany;Kassel;Hessen;34117;Germany;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
74356;07/07/2004 00:00;14/07/2004 00:00;XRQ - TRUCK GROUND;19937;Jimmy Gomez;Individu;Germany;Kassel;Hessen;34117;Germany;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
74358;07/07/2004 00:00;14/07/2004 00:00;XRQ - TRUCK GROUND;17938;Ruben Gill;Individu;France;Lieusaint;Seine et Marne;77127;France;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74359;07/07/2004 00:00;14/07/2004 00:00;XRQ - TRUCK GROUND;21837;Megan Alexander;Individu;Germany;Frankfurt;Hessen;60323;Germany;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74360;07/07/2004 00:00;14/07/2004 00:00;XRQ - TRUCK GROUND;27318;James Bryant;Individu;France;Paris;Seine (Paris);75007;France;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74360;07/07/2004 00:00;14/07/2004 00:00;XRQ - TRUCK GROUND;27318;James Bryant;Individu;France;Paris;Seine (Paris);75007;France;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
74361;07/07/2004 00:00;14/07/2004 00:00;XRQ - TRUCK GROUND;13677;Brian Albrecht;Individu;Germany;Saarbrücken;Saarland;66001;Germany;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74365;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;15758;Arturo Andersen;Individu;Australia;South Melbourne;Victoria;3205;Australia;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
74367;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;19651;Jarrod Perez;Individu;Australia;North Sydney;New South Wales;2055;Australia;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74369;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;23530;Ivan Prasad;Individu;Australia;Goulburn;New South Wales;2580;Australia;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74377;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;11235;Angel Stewart;Individu;United States;Ballard;Washington;98107;Northwest;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
74378;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;28863;Allison Bell;Individu;United States;Woodburn;Oregon;97071;Northwest;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
74379;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;11182;Stephanie Torres;Individu;United States;Sedro Woolley;Washington;98284;Northwest;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
74381;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;13762;Gavin Long;Individu;Canada;Royal Oak;British Columbia;V8X;Canada;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74381;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;13762;Gavin Long;Individu;Canada;Royal Oak;British Columbia;V8X;Canada;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
74383;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;16800;Jordan Roberts;Individu;Canada;Langley;British Columbia;V3A 4R2;Canada;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
74383;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;16800;Jordan Roberts;Individu;Canada;Langley;British Columbia;V3A 4R2;Canada;HL Road Tire;Tires and Tubes;Accessories;1;32,6;32,6;0;12,1924;12,1924;20,4076
74384;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;16948;Emma Lee;Individu;Canada;Shawnee;British Columbia;V8Z 4N5;Canada;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
74384;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;16948;Emma Lee;Individu;Canada;Shawnee;British Columbia;V8Z 4N5;Canada;HL Road Tire;Tires and Tubes;Accessories;1;32,6;32,6;0;12,1924;12,1924;20,4076
74385;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;25178;Jasmine Kelly;Individu;United States;Edmonds;Washington;98020;Northwest;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
74385;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;25178;Jasmine Kelly;Individu;United States;Edmonds;Washington;98020;Northwest;HL Road Tire;Tires and Tubes;Accessories;1;32,6;32,6;0;12,1924;12,1924;20,4076
74386;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;26108;Dylan Thompson;Individu;United States;San Gabriel;California;91776;Southwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74387;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;23590;Austin Brown;Individu;United States;La Jolla;California;92806;Southwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74389;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;20393;Kaitlyn White;Individu;United States;Grossmont;California;91941;Southwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74390;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;20491;Dakota Perry;Individu;United States;Everett;Washington;98201;Northwest;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
74390;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;20491;Dakota Perry;Individu;United States;Everett;Washington;98201;Northwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74391;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;20276;Haley Sanchez;Individu;United States;Seattle;Washington;98104;Northwest;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
74392;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;17549;Jonathan Taylor;Individu;United States;National City;California;91950;Southwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74393;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;24663;Ebony Fernandez;Individu;Canada;Cliffside;British Columbia;V8Y 1L1;Canada;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74394;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;16883;Tyler Davis;Individu;United States;Lakewood;California;90712;Southwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74395;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;16239;Gabriel Nelson;Individu;United States;Mill Valley;California;94941;Southwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74396;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;16070;Sierra Phillips;Individu;United States;National City;California;91950;Southwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74397;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;14482;Noah Perez;Individu;United States;Corvallis;Oregon;97330;Northwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74399;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;18642;Brianna Thompson;Individu;Canada;Royal Oak;British Columbia;V8X;Canada;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74400;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;13798;Tammy Randall;Individu;United Kingdom;West Sussex;England;RH15 9UD;United Kingdom;HL Road Tire;Tires and Tubes;Accessories;1;32,6;32,6;0;12,1924;12,1924;20,4076
74400;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;13798;Tammy Randall;Individu;United Kingdom;West Sussex;England;RH15 9UD;United Kingdom;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
74401;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;13611;Marshall Huang;Individu;France;Sèvres;Hauts de Seine;92310;France;HL Road Tire;Tires and Tubes;Accessories;1;32,6;32,6;0;12,1924;12,1924;20,4076
74401;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;13611;Marshall Huang;Individu;France;Sèvres;Hauts de Seine;92310;France;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
74402;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;23978;Philip Ortega;Individu;United Kingdom;Scotland;England;TD1 3HE;United Kingdom;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74403;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;22305;Anne Carlson;Individu;United Kingdom;London;England;SW19 3RU;United Kingdom;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
74404;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;24042;Zachary White;Individu;Germany;Paderborn;Nordrhein-Westfalen;33098;Germany;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
74405;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;26863;Alvin Chen;Individu;United Kingdom;London;England;W1X3SE;United Kingdom;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
74406;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;25790;Cameron Patterson;Individu;France;Metz;Moselle;57000;France;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
74406;08/07/2004 00:00;15/07/2004 00:00;XRQ - TRUCK GROUND;25790;Cameron Patterson;Individu;France;Metz;Moselle;57000;France;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
